Date Time Hour Beginning,Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2020-06-08/2020-06-14,2020-06-11 11:30:00,24362.455839285714,25835.25388095236,24607.03326190474,24623.110642857122,26049.906773809525,1487.753238095238,974.1785714285714,22758.07796428571,883.9464285714286,0.005952380952380952,84.12047619047618,57.0,746.047619047619,16.017857142857142,0.0,0.05952380952380952,96.11809523809525,-1.494047619047619,-4.753511904761909,0.0,-986.2142857142857,966.4928214285716,351.08508333333333,102.09957738095235,7.118648809523808,1426.7961309523805,2079.760000000005,1774.1900000000019,500.0,21.780000000000076,4375.72999999999,44926.0,2260.505452380952,8104.013874999999,1869.2059583333328,9972.732142857143,424.14285714285717,461.47738095238094,85.42202380952378,45.099047619047624,30.202083333333327
2020-06-15/2020-06-21,2020-06-18 11:30:00,24940.805851190486,26164.972434523803,25220.679749999992,25230.999095238087,26504.4965,1472.8793154761909,1131.625,23220.42261904762,881.7142857142857,0.005952380952380952,77.55357142857143,57.773809523809526,652.1964285714286,2.6785714285714284,0.0,7.64077380952381,99.42117857142858,-2.0297619047619047,-4.4795238095238075,0.0,-893.5238095238095,762.3356904761907,370.77013095238095,133.04210119047616,7.349482142857144,1273.4974047619046,2079.760000000005,1774.1900000000019,500.0,21.780000000000076,4375.72999999999,44926.0,1547.4553571428576,8904.628267857135,1766.0403690476192,10670.17857142857,447.8392857142857,321.0595238095238,88.80833333333335,45.29761904761905,31.54568452380952
2020-06-22/2020-06-28,2020-06-25 11:30:00,24983.95347619048,26466.609505952387,24775.066267857128,24784.307041666652,26249.06644642857,1471.0022797619044,1114.470238095238,22686.659464285716,879.3392857142857,0.0,145.38690476190476,61.24404761904762,611.7738095238095,3.591964285714286,0.0,5.648809523809524,88.96761309523811,-2.0,-3.822714285714283,0.0,-806.952380952381,980.8427738095239,366.39288095238095,108.54095238095239,8.982797619047616,1464.7594047619048,2079.760000000005,1774.1900000000019,500.0,21.780000000000076,4375.72999999999,44926.0,2588.048726190476,9121.197285714281,1768.961791666666,10889.613095238095,500.11309523809524,483.1488095238095,91.53690476190478,47.75952380952384,33.73452380952379
2020-06-29/2020-07-05,2020-07-02 11:30:00,25097.3391547619,26210.9692202381,25018.23504166666,25027.46420833333,26206.576571428566,1438.9192380952377,1123.3154761904761,23025.040238095233,878.6369047619048,0.0,78.2797619047619,54.404761904761905,608.9821428571429,1.6517857142857142,0.0,7.5773809523809526,72.19319642857143,-2.0,-4.563869047619044,0.0,-816.0535714285714,667.7582916666662,381.58514285714284,120.31850000000003,9.450428571428574,1179.1123630952384,2079.760000000005,1774.1900000000019,500.0,21.780000000000076,4375.72999999999,44926.0,3179.063375,8328.074619047618,1742.9116964285727,10070.494047619048,442.1607142857143,389.3511904761905,90.06488095238093,47.577380952380956,32.91351190476189
2020-07-06/2020-07-12,2020-07-09 11:30:00,24772.73100595239,26424.404279761904,24365.27695833332,24734.31677380952,26313.63813690475,1381.07094047619,1147.327380952381,21855.761785714287,877.1369047619048,7.357142857142857,431.9940476190476,63.101190476190474,633.3452380952381,10.901785714285714,306.73575,51.402279761904765,207.1254107142857,-1.7738095238095237,-3.2352380952380972,0.0,-852.8630952380952,1144.0277500000009,360.38345238095246,66.1558511904762,8.75430952380952,1579.3213630952391,2079.760000000005,1774.1900000000019,500.0,21.780000000000076,4375.72999999999,44926.0,3134.1165654761903,10030.01978571428,2000.4043273809505,12029.92857142857,431.67857142857144,89.86071428571428,81.58452380952384,41.47928571428571,29.949166666666667
2020-07-13/2020-07-19,2020-07-16 11:30:00,25425.46108333335,26851.027773809525,25177.49357738094,25540.170999999984,26934.156803571426,1421.3315833333336,1129.452380952381,22463.628214285716,1474.9404761904761,0.25,234.01190476190476,53.42857142857143,631.6130952380952,5.380952380952381,355.23188095238095,2.0645833333333337,14.288874999999999,-1.5595238095238095,-1.8401845238095267,0.0,-820.7202380952381,901.6061547619045,399.93668452380945,83.09880952380956,9.344154761904758,1393.9858035714283,2079.760000000005,1774.1900000000019,500.0,21.780000000000076,4375.72999999999,44926.0,3286.1303571428566,8532.519785714287,1920.93242857143,10452.92857142857,464.1666666666667,0.0,91.1994047619047,47.274702380952355,34.88291666666665
2020-07-20/2020-07-26,2020-07-23 11:30:00,25257.43363095237,26362.14266666667,25233.945642857147,25247.49811904762,26349.590303571447,1419.3584285714287,1061.7738095238096,22626.048392857145,1522.0357142857142,0.005952380952380952,71.30357142857143,58.23809523809524,633.9880952380952,6.232142857142857,0.0,7.320333333333333,83.38367857142859,-1.8273809523809523,-3.1352380952380976,0.0,-817.8690476190476,574.9668571428572,410.6482500000001,109.17056547619043,7.306511904761906,1102.09218452381,2079.760000000005,1785.6185714285734,500.0,21.780000000000076,4387.158571428561,44926.0,3407.7633928571427,8117.144071428571,1806.3386785714279,9922.982142857143,457.6845238095238,0.0,91.58571428571433,48.16666666666665,35.28419642857144
2020-07-27/2020-08-02,2020-07-30 11:30:00,25201.500601190473,26274.961773809533,24928.23085714285,24946.703374999994,26065.56644642857,1412.9821726190476,1139.2738095238096,22168.741190476187,1490.279761904762,0.0,170.0595238095238,58.916666666666664,570.9285714285714,2.6607142857142856,0.0,15.811803571428573,95.83526190476191,-1.9821428571428572,-1.6372619047619024,0.0,-762.1845238095239,537.0079345238096,441.5239642857141,133.69616666666667,6.635005952380955,1118.8630714285714,2079.760000000005,1814.1900000000019,500.0,21.780000000000076,4415.72999999999,44926.0,3411.1453273809525,8187.994321428576,1932.4011130952374,10119.910714285714,421.7738095238095,0.0,91.46845238095233,47.711309523809554,37.00196428571429
2020-08-03/2020-08-09,2020-08-06 11:30:00,24520.16993452382,26094.006630952386,24427.55122619047,24429.458964285706,26023.726791666653,1369.3501488095233,1151.9107142857142,21729.06529761905,1439.4880952380952,0.0,166.36904761904762,62.464285714285715,635.0714285714286,0.0,0.0,1.9077380952380953,122.43527380952384,-1.8273809523809523,-1.3600595238095212,0.0,-876.0654761904761,1020.3161428571426,441.0929345238095,125.31642857142862,7.542321428571424,1594.2678273809527,2079.760000000005,1814.1900000000019,500.0,21.780000000000076,4415.72999999999,44926.0,4797.764178571429,7732.541327380954,1970.2443630952384,9702.27380952381,476.13690476190476,0.0,85.99761904761903,45.414880952380955,33.20113095238096
2020-08-10/2020-08-16,2020-08-13 11:30:00,24226.199535714288,25752.45797619048,23877.675595238088,24137.6540297619,25709.96049404762,1389.9237321428568,1200.4464285714287,21411.928809523808,961.0833333333334,2.9523809523809526,233.91071428571428,68.44642857142857,598.3869047619048,12.0,241.21136904761903,6.767065476190477,165.80743452380952,-1.9702380952380953,-3.518982142857143,0.0,-759.797619047619,926.3513571428576,471.46707738095256,166.10167261904755,8.386357142857142,1572.3064642857146,2079.760000000005,1814.1900000000019,500.0,21.780000000000076,4415.72999999999,44926.0,5327.204654761904,9126.405434523811,1815.4897738095224,10941.440476190477,418.1904761904762,75.80952380952381,86.1880952380952,44.80357142857142,37.23827380952382
2020-08-17/2020-08-23,2020-08-20 11:30:00,25372.19779761905,26748.756642857134,25000.93827380952,25394.85624404762,26826.92677380953,1460.67563095238,1122.0357142857142,22611.573630952385,909.3571428571429,2.7261904761904763,408.2083333333333,66.22619047619048,535.8333333333334,8.017857142857142,381.9419761904762,3.9581369047619046,82.06625000000001,-1.9821428571428572,-3.2373214285714274,0.0,-731.8690476190476,764.0528750000002,479.27900595238106,180.1245773809523,8.614071428571426,1432.0705297619045,2079.760000000005,1814.1900000000019,500.0,21.780000000000076,4415.72999999999,44926.0,4663.404767857142,9277.188994047614,1555.3101726190475,10831.994047619048,486.3452380952381,671.4452380952381,86.0035714285714,42.17571428571432,34.590327380952374
2020-08-24/2020-08-30,2020-08-27 11:30:00,24071.611815476197,25566.91229761903,23979.198666666656,23981.4774345238,25469.27580357142,1431.5272321428577,1005.3154761904761,22120.263035714288,914.0833333333334,0.0,20.267857142857142,62.970238095238095,651.9940476190476,0.0,0.0,2.278767857142857,19.127892857142857,-1.9642857142857142,-4.942261904761899,0.0,-807.9166666666666,816.0058095238098,464.59997023809524,198.65074404761907,8.54184523809524,1487.79836904762,2079.760000000005,1814.1900000000019,500.0,21.780000000000076,4415.72999999999,44926.0,5607.599607142856,7552.0770773809445,1602.9108511904765,9154.5,429.2559523809524,558.1488095238095,90.35952380952378,47.98869047619048,38.19193452380952
2020-08-31/2020-09-06,2020-09-03 11:30:00,25247.375291666674,26656.87701785715,24462.623440476174,25674.13179166666,27006.995178571426,1341.6280892857146,1120.8988095238096,22054.575595238093,913.172619047619,3.125,350.60714285714283,79.6547619047619,559.7678571428571,4.574404761904762,1195.7857321428567,11.148214285714285,199.36189285714286,-1.3035714285714286,-3.4092857142857116,0.0,-813.827380952381,775.1843333333331,381.12475595238107,169.50620238095235,7.04809523809524,1332.8633869047615,2079.760000000005,1814.1900000000019,500.0,21.780000000000076,4415.72999999999,44926.0,5415.275303571427,9589.669547619053,1217.8829107142858,10807.05357142857,457.4345238095238,564.75,80.86904761904763,41.90238095238095,34.90791666666668
2020-09-07/2020-09-13,2020-09-10 11:30:00,24316.66656547618,25895.70642261905,23825.206589285706,23991.293803571425,25545.456571428564,1355.5390952380953,1176.0714285714287,21686.70869047619,913.6666666666666,0.0,124.6547619047619,79.98214285714286,489.5297619047619,2.1875,156.88780952380952,7.011904761904762,29.710041666666662,-1.0,-4.128809523809531,0.0,-669.9880952380952,785.2601666666667,525.9439880952381,235.07629166666672,7.882321428571427,1554.1627678571426,2079.760000000005,1833.5900000000045,500.0,21.780000000000076,4435.1299999999965,44926.0,6284.1991071428565,8951.904291666666,936.4348452380939,9887.827380952382,478.23809523809524,577.6928571428571,86.66309523809521,46.479761904761894,40.37800595238096
2020-09-14/2020-09-20,2020-09-17 11:30:00,24214.242285714292,25631.232958333334,24108.328553571417,24122.48331547618,25549.112797619044,1440.1726071428564,710.5595238095239,22469.725000000002,913.4404761904761,0.0,27.595238095238095,79.94642857142857,543.3154761904761,0.0,0.0,14.154761904761905,96.03081547619047,-1.0,-4.8379761904761835,0.0,-726.4464285714286,568.4658571428569,565.439851190476,283.6920654761904,9.031708333333327,1426.629482142857,2079.760000000005,1882.0900000000017,500.0,21.780000000000076,4483.630000000004,44926.0,5905.363291666667,8464.29807738095,815.2076547619059,9279.017857142857,434.30357142857144,951.827380952381,89.47142857142859,47.0214285714286,38.05904761904761
2020-09-21/2020-09-27,2020-09-24 11:30:00,23622.77447023808,25266.29035119048,23655.575476190465,23669.89144642856,25267.68163690477,1593.3683452380956,1056.8392857142858,21789.081011904764,908.7202380952381,0.0,0.375,81.11309523809524,563.1130952380952,2.6607142857142856,0.0,11.655255952380953,0.0010714285714285715,-1.0,-5.0125595238095135,0.0,-737.6547619047619,781.2067500000002,573.3847857142856,234.58207738095246,8.616577380952384,1597.7901904761907,2079.760000000005,1882.0900000000017,500.0,21.780000000000076,4483.630000000004,44926.0,7002.864589285715,7056.878291666669,699.8632976190465,7756.273809523809,424.8095238095238,1468.3214285714287,90.4761904761905,49.04107142857145,41.62738095238094
2020-09-28/2020-10-04,2020-10-01 11:30:00,24286.84616666667,25871.488821428564,24410.90414880953,24430.113672619053,25962.83454166667,1573.0150119047623,1054.0595238095239,22527.257976190485,906.3988095238095,0.0,0.0,87.96428571428571,595.3214285714286,5.321428571428571,0.0,13.888095238095238,10.436410714285714,-1.0,-4.9747619047618885,0.0,-764.5595238095239,781.4980357142856,597.6148869047619,145.2907797619048,8.31716666666666,1532.7208690476182,2079.760000000005,1935.6614285714309,500.0,21.780000000000076,4537.201428571432,44926.0,7322.119339285714,8075.913321428569,667.5255476190478,8742.934523809523,463.1488095238095,1630.6011904761904,89.92202380952374,47.22023809523808,41.8366369047619
2020-10-05/2020-10-11,2020-10-08 11:30:00,24405.24706547619,25846.69445833334,24286.182910714295,24302.394220238104,25775.06620833332,1532.904208333333,1162.1011904761904,22323.53898809524,898.7202380952381,0.20238095238095238,0.0,97.11904761904762,583.922619047619,0.0,0.0,16.211309523809526,25.635648809523808,-1.3452380952380953,-4.950059523809514,0.0,-798.7619047619048,739.5415892857143,525.1297559523812,198.60771428571428,9.392928571428566,1472.6719880952382,2141.3371428571445,1957.0900000000026,500.0,21.780000000000076,4620.207142857153,44926.0,6041.633202380951,8429.697880952383,694.0961964285713,9123.309523809523,431.7440476190476,1549.4880952380952,90.64285714285711,47.019047619047626,40.79464285714287
2020-10-12/2020-10-18,2020-10-15 11:30:00,24002.609922619056,25644.38475,23834.964702380927,23845.9865238095,25520.243416666657,1521.9302142857152,1184.9583333333333,21852.141190476188,879.1428571428571,0.0,0.0,100.0952380952381,507.2142857142857,5.7648809523809526,0.0,5.2569404761904766,0.0010714285714285715,-1.3273809523809523,-5.004940476190464,0.0,-682.2559523809524,724.6708452380951,639.1665476190475,301.0635357142858,9.355964285714284,1674.2568928571432,2187.520000000002,1957.0900000000026,500.0,21.780000000000076,4666.390000000011,44926.0,6283.233696428571,8529.05991071429,745.6361011904766,9274.208333333334,436.6666666666667,1332.654761904762,90.76547619047626,48.627976190476204,43.08404761904763
2020-10-19/2020-10-25,2020-10-22 11:30:00,24002.133017857148,25567.680928571404,24111.450083333315,24125.831434523792,25705.43476785714,1644.4517202380946,1161.1964285714287,21738.824642857144,1184.1190476190477,0.0,27.708333333333332,98.54761904761905,554.7916666666666,0.0,0.0,14.38135119047619,100.43520238095239,-1.0,-4.071666666666663,0.0,-749.1011904761905,753.2180654761903,587.6544523809523,230.83777380952372,7.893041666666661,1579.6033333333326,2187.520000000002,1957.0900000000026,500.0,21.780000000000076,4666.390000000011,44926.0,5806.6208214285725,10083.527690476183,924.5929345238104,11007.636904761905,431.9107142857143,1197.2440476190477,86.53273809523813,44.497619047619054,37.52937499999999
2020-10-26/2020-11-01,2020-10-29 11:30:00,23935.00986904761,25570.580374999998,24111.868321428545,24129.3055238095,25650.555434523805,1632.3071428571438,550.8095238095239,21874.544047619045,1784.2738095238096,0.0,0.0,96.35119047619048,614.7261904761905,2.7050595238095236,0.0,14.732142857142854,9.895642857142857,-1.0,-1.6487499999999973,0.0,-816.0833333333334,863.4607857142851,478.03898809523827,172.73395238095245,7.016184523809523,1521.2499107142862,2187.520000000002,1957.0900000000026,500.0,21.780000000000076,4666.390000000011,45028.857142857145,5916.840869047619,9188.296267857138,827.4771964285706,10015.255952380952,472.48809523809524,1059.8214285714287,89.07559523809525,46.45297619047621,39.50452380952379
2020-11-02/2020-11-08,2020-11-05 11:30:00,23958.478464285712,25645.58939285714,23595.692803571408,23609.97087499998,25323.302476190467,1611.6334880952384,1013.5238095238095,20843.556726190476,1823.4285714285713,0.0,0.0,84.44047619047619,510.6845238095238,0.0,0.0,14.278071428571428,0.0015535714285714287,-1.0,-1.9428571428571444,0.0,-677.0,868.0371904761907,587.531732142857,248.62382738095235,9.138851190476194,1713.3316011904767,2187.520000000002,1957.0900000000026,500.0,21.780000000000076,4666.390000000011,45646.0,7337.624202380952,7374.2936785714255,1144.181386904763,8517.982142857143,456.7261904761905,561.0601190476191,91.29404761904759,52.77690476190469,39.473898809523796
2020-11-09/2020-11-15,2020-11-12 11:30:00,23832.06082738096,25588.400226190486,23914.941077380943,23928.48274404761,25696.569904761905,1653.0473273809523,1002.0,21171.209226190484,1832.702380952381,0.0,0.0,84.04166666666667,539.922619047619,0.0,0.0,13.541666666666666,0.0010773809523809523,-1.0,-1.6858928571428555,0.0,-712.25,826.0885416666666,634.644232142857,294.38142261904767,12.972964285714289,1768.0871607142856,2207.048571428567,1957.0900000000026,500.0,21.780000000000076,4685.918571428576,45646.0,7620.319738095235,7445.089380952384,1235.0885535714287,8679.660714285714,447.5654761904762,614.4404761904761,89.02916666666663,50.34285714285722,32.41190476190477
2020-11-16/2020-11-22,2020-11-19 11:30:00,23915.550291666663,25665.317089285723,23824.46826190475,23843.944952380938,25633.87766666667,1660.7996369047614,971.9642857142857,21104.230773809522,1841.1785714285713,0.13690476190476192,0.0,86.2202380952381,456.0059523809524,2.6607142857142856,0.0,16.81597619047619,0.0010595238095238095,-1.505952380952381,-1.6742857142857122,0.0,-632.0892857142857,914.8551428571425,599.8724702380953,263.88307142857127,11.322029761904762,1789.9327142857142,2324.2199999999916,1967.8042857142884,500.0,21.780000000000076,4813.804285714282,45646.0,7430.788190476191,7872.840958333337,1754.1208333333325,9626.434523809523,455.9107142857143,866.6190476190476,88.7934523809524,49.94880952380957,32.71178571428571
2020-11-23/2020-11-29,2020-11-26 11:30:00,23827.542369047613,25726.166630952386,23540.533464285705,23563.568785714277,25543.816363095233,1583.489375,950.8690476190476,20811.916613095236,1838.1845238095239,0.0,0.0,90.42857142857143,455.1845238095238,5.741071428571429,0.0,17.294249999999998,0.016136904761904762,-1.0476190476190477,-1.5838095238095207,0.0,-603.4345238095239,976.2804464285714,701.2617083333336,289.5939761904762,13.111446428571439,1980.247577380953,2443.2771428571396,2032.0900000000033,500.0,21.780000000000076,4997.147142857135,45646.0,8205.05198809524,8386.46392857143,1762.3268571428573,10148.339285714286,420.5595238095238,1134.0690476190478,83.55833333333332,49.260059523809545,30.041041666666676
2020-11-30/2020-12-06,2020-12-03 11:30:00,23449.933982142855,25520.94610119048,23304.479261904762,23340.827476190476,25469.321345238088,1506.9560357142861,993.9107142857143,20469.048511904755,1842.8154761904761,0.0,0.11904761904761904,92.51190476190476,462.86309523809524,12.594047619047618,0.0,23.754166666666666,84.00872619047617,-1.0,-1.685119047619046,0.0,-638.1130952380952,1140.99186904762,692.8525416666669,281.3863571428569,13.263101190476194,2128.4938690476192,2463.1199999999963,2032.0900000000033,500.0,21.780000000000076,5016.9899999999925,45646.0,7170.960309523809,9298.921113095243,1668.9811011904767,10967.380952380952,460.76190476190476,688.1190476190476,83.77083333333336,45.68244047619047,33.209880952380956
2020-12-07/2020-12-13,2020-12-10 11:30:00,23725.433339285726,25468.427922619034,23661.42525595237,23816.119595238095,25605.021791666662,1532.939684523809,973.6845238095239,20247.159226190477,1836.922619047619,0.0,444.39285714285717,85.57738095238095,424.01785714285717,5.543154761904762,129.14086309523807,20.01031547619048,200.72710119047628,-1.0,-2.008690476190477,0.0,-548.047619047619,846.7250297619047,649.8268452380952,279.2055178571429,13.14480357142857,1788.9021964285712,2463.1199999999963,2032.0900000000033,500.0,21.780000000000076,5016.9899999999925,45646.0,7380.668839285716,8892.700410714284,1983.6834821428579,10875.916666666666,428.3690476190476,281.29761904761904,73.64285714285714,38.01190476190476,29.370684523809526
2020-12-14/2020-12-20,2020-12-17 11:30:00,23201.303208333342,24936.65617857143,23034.108625,23053.20426190476,24904.07073214285,1440.4728571428577,1144.2380952380952,19950.57071428571,1749.0416666666667,0.0,213.3154761904762,84.88690476190476,490.0297619047619,0.0,0.0,19.095636904761903,62.36826785714286,-1.0,-1.4136904761904734,0.0,-657.9285714285714,867.8736666666664,665.7032797619047,302.8676011904762,14.421922619047617,1850.8664702380952,2463.1199999999963,2032.0900000000033,500.0,21.780000000000076,5016.9899999999925,45646.0,7790.323214285716,8598.578702380953,1680.2702202380951,10278.357142857143,456.67857142857144,0.0,79.34464285714287,33.5157738095238,26.87339285714285
2020-12-21/2020-12-27,2020-12-24 11:30:00,21969.302357142868,23601.1458452381,21452.87877976188,21464.321535714265,23169.542333333327,1452.9011249999999,1104.3630952380952,18377.899345238093,1688.6607142857142,0.005952380952380952,286.2083333333333,83.44047619047619,567.4880952380952,0.0,0.0,11.442755952380951,63.77062500000001,-1.005952380952381,-1.344761904761902,0.0,-716.6071428571429,837.8269999999998,610.9820178571428,243.77812500000005,12.633654761904763,1705.2207976190475,2485.9057142857177,2032.0900000000033,500.0,21.780000000000076,5039.775714285723,45646.0,8724.256345238096,8856.246744047621,1672.3673214285723,10528.119047619048,455.5059523809524,802.452380952381,86.28273809523805,44.795238095238105,28.882083333333327
2020-12-28/2021-01-03,2020-12-31 11:30:00,21102.124190476192,22841.75565476191,20955.817202380946,21037.22939880952,22727.481791666673,1408.717928571429,1062.8869047619048,17977.69220238095,1812.3630952380952,0.19642857142857142,231.54166666666666,82.49404761904762,584.702380952381,15.945833333333335,50.68838690476191,14.77797619047619,24.316964285714285,-1.9345238095238095,-1.043154761904761,0.0,-817.3988095238095,1022.348738095238,509.63934523809525,144.8853988095238,13.378910714285709,1690.2523928571436,2495.020000000004,2064.232857142861,500.0,21.780000000000076,5081.032857142869,45646.0,9426.683928571429,9896.683672619052,1487.5480119047659,11383.744047619048,457.14285714285717,1292.007738095238,81.05476190476192,39.73934523809525,27.759345238095232
2021-01-04/2021-01-10,2021-01-07 11:30:00,23048.05594642858,24557.939863095246,22801.00707142857,22872.364547619047,24441.048178571433,1483.532791666666,1183.672619047619,20262.33029761905,887.2142857142857,0.0,276.2202380952381,229.375,465.85714285714283,5.339285714285714,49.26509523809525,16.75310119047619,206.75123809523805,-2.0,-1.8601785714285721,0.0,-706.5535714285714,812.5083869047617,547.767327380952,193.2538095238095,15.154107142857153,1568.6836309523815,2495.020000000004,2107.0900000000047,500.0,21.780000000000076,5123.890000000012,45646.0,6706.0500059523865,11256.465053571426,1780.8132559523808,13036.809523809523,435.8095238095238,1202.1107142857143,82.11428571428574,45.62410714285712,31.137916666666673
2021-01-11/2021-01-17,2021-01-14 11:30:00,23850.401363095236,25531.959654761904,23058.364761904755,23748.838791666676,25419.96382738095,1430.6391547619041,1141.2916666666667,20207.982559523807,891.8452380952381,0.0,509.4166666666667,399.42857142857144,443.6547619047619,0.0,675.9026011904762,14.571428571428571,59.01595238095239,-2.0,-2.2230357142857153,0.0,-590.047619047619,917.3096547619042,564.7051785714287,173.39849404761904,15.711708333333329,1671.1250357142853,2495.020000000004,2107.0900000000047,500.0,21.780000000000076,5123.890000000012,45646.0,5918.974488095248,11563.608851190478,1884.4716071428577,13447.583333333334,471.14285714285717,945.6589285714286,84.81488095238099,47.347517857142876,34.52788690476192
2021-01-18/2021-01-24,2021-01-21 11:30:00,23808.395482142856,25677.577255952372,23418.165297619027,23624.73120238093,25502.779648809523,1444.2023214285712,1127.154761904762,20798.932380952378,914.2321428571429,0.0,153.5,555.7619047619048,478.3333333333333,2.6785714285714284,188.56035119047618,15.326982142857142,74.65559523809523,-2.0,-4.446488095238094,0.0,-677.9583333333334,979.057178571429,638.0950535714286,245.24868452380966,15.647529761904764,1878.0484464285723,2495.020000000004,2121.375714285719,500.0,21.780000000000076,5138.175714285726,45646.0,5405.2207440476195,11437.687124999993,1950.8495119047643,13388.029761904761,476.1547619047619,1077.422619047619,86.77976190476195,46.39940476190476,40.146696428571424
2021-01-25/2021-01-31,2021-01-28 11:30:00,23748.331809523825,25475.974815476187,23329.908791666658,23347.645696428564,25087.50030952381,1360.0835654761909,1163.8690476190477,20563.176845238097,919.7857142857143,0.0,160.69642857142858,602.8511904761905,541.1964285714286,0.0,0.0,17.736904761904764,120.63742261904765,-2.0,-3.423333333333341,0.0,-736.8809523809524,873.6609166666669,605.1012142857144,245.56525,15.527232142857144,1739.8546130952382,2495.020000000004,2157.0900000000047,500.0,21.780000000000076,5173.890000000012,45646.0,4846.5851250000005,12333.131422619042,1742.3705535714294,14075.02380952381,431.1011904761905,879.9702380952381,84.76011904761906,48.96190476190476,37.362916666666635
2021-02-01/2021-02-07,2021-02-04 11:30:00,23753.971726190477,25484.561934523816,23436.15248809523,23844.693994047622,25566.529589285718,1451.3934285714292,1067.4880952380952,20461.42077380952,923.7142857142857,0.0,469.1607142857143,603.0,532.0297619047619,5.383630952380952,385.69358928571444,17.464285714285715,126.39248809523811,-2.0,-3.059583333333332,0.0,-741.9940476190476,877.901333333333,579.875755952381,254.4281011904762,9.630404761904762,1721.8355952380948,2495.020000000004,2157.0900000000047,500.0,21.780000000000076,5173.890000000012,45646.0,4924.959023809524,12059.243232142851,2210.188375000002,14268.934523809523,442.13690476190476,837.5833333333334,77.23273809523809,42.0375,35.89886904761903
2021-02-08/2021-02-14,2021-02-11 11:30:00,23850.818440476192,25330.98054166667,23999.238404761898,24296.069505952375,25670.188315476193,1498.1574880952383,1102.2619047619048,20695.01785714286,923.1845238095239,0.0,674.8333333333334,603.0,568.7380952380952,8.0,271.62474999999995,17.20635119047619,217.3619761904762,-2.0,-2.8735714285714318,0.0,-780.2857142857143,661.2155,566.4838214285717,140.63326785714284,5.786220238095241,1374.118809523809,2495.020000000004,2157.0900000000047,500.0,21.780000000000076,5173.890000000012,45646.0,5476.683952380951,11560.339619047612,1893.0353095238102,13452.89880952381,439.0238095238095,859.2619047619048,80.26071428571427,38.7190476190476,32.42565476190476
2021-02-15/2021-02-21,2021-02-18 11:30:00,23837.563589285706,25824.314785714283,23697.30692857141,23721.552761904743,25734.51895238096,1496.4394107142853,1127.672619047619,20919.411607142858,924.0059523809524,0.0,197.67261904761904,603.0,483.6309523809524,9.862499999999999,0.0,14.383333333333335,137.35716666666673,-2.0,-4.14041666666667,0.0,-689.3035714285714,1000.4962142857142,708.2185892857144,295.6540059523809,8.597380952380957,2012.9661904761913,2495.020000000004,2157.0900000000047,500.0,21.780000000000076,5173.890000000012,45646.0,6252.384654761901,10445.685279761901,1845.3810773809541,12290.583333333334,425.6845238095238,909.4470238095239,88.09940476190482,47.22374999999998,43.30574404761905
2021-02-22/2021-02-28,2021-02-25 11:30:00,24105.58970238096,25775.633904761897,23875.524714285697,23893.967369047597,25619.69989285714,1522.2198749999995,1127.1666666666667,21203.820773809523,927.6845238095239,0.17857142857142858,259.3333333333333,423.5654761904762,548.702380952381,2.6607142857142856,0.0,15.781940476190476,115.49358333333332,-2.0,-3.3313095238095216,0.0,-725.0892857142857,889.8636666666666,577.7360416666667,247.34535119047615,10.787464285714279,1725.7325238095236,2495.020000000004,2157.0900000000047,500.0,23.951428571428522,5176.061428571411,45646.0,6126.109113095242,10689.986892857143,1833.6661369047627,12523.17857142857,435.69642857142856,1104.4880952380952,84.34702380952383,42.79285714285716,41.751964285714294
2021-03-01/2021-03-07,2021-03-04 11:30:00,24087.141250000004,25653.876065476194,23900.06714285714,23923.903351190474,25567.946821428563,1437.3329999999994,912.2261904761905,21486.17803571428,925.9821428571429,0.11904761904761904,90.72619047619048,406.6666666666667,444.17261904761904,3.6517857142857144,0.0,20.184422619047627,256.8457797619048,-2.0,-4.367422619047612,0.0,-616.4821428571429,705.2404999999998,670.9286607142856,256.0320952380952,11.842214285714283,1644.0434702380958,2495.020000000004,2157.0900000000047,500.0,25.57999999999995,5177.689999999979,45646.0,6893.487327380953,9333.434630952386,1841.2199821428592,11174.160714285714,457.4642857142857,873.452380952381,87.92023809523815,47.26369047619047,40.96470238095239
