Date Time Hour Beginning,Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2020-05,2020-05-16 11:30:00,22299.355180107545,23419.06331586022,22428.378353494616,22441.752099462363,23543.051389784938,1394.6322231182792,1082.2217741935483,20521.29247311828,884.4556451612904,0.0,38.291666666666664,118.08333333333333,648.2325268817204,5.338978494623655,0.0,8.03476747311828,25.704321236559153,-1.9986559139784945,-4.807956989247294,0.0,-883.0967741935484,543.2251854838702,407.1886223118279,140.6297231182797,10.255759408602154,1101.2992903225806,2079.7600000000084,1774.1899999999673,500.0,21.780000000000282,4375.729999999983,45017.0,2906.8780900537668,8255.073795698923,2047.7300120967654,10302.32930107527,434.68817204301075,346.6518817204301,87.3807795698925,46.90711021505371,28.789939516129024
2020-06,2020-06-15 23:30:00,24575.84882083332,25830.005956944424,24714.964923611096,24725.773395833316,25981.637101388915,1470.5571611111097,1092.6666666666667,22754.890913888892,881.8902777777778,0.002777777777777778,81.99061111111112,58.395833333333336,670.1777777777778,5.821458333333333,0.0,4.987013888888889,71.35071250000004,-1.8888888888888888,-4.504813888888875,0.0,-890.0069444444445,768.4783430555549,363.95400277777776,115.27420694444434,8.157152777777783,1255.8637055555553,2079.7600000000084,1774.189999999968,500.0,21.780000000000268,4375.729999999983,44926.0,2092.4463680555564,8613.965199999997,1827.8710041666682,10441.333333333334,453.0361111111111,414.1725,88.76833333333323,46.19727777777776,31.751395833333316
2020-07,2020-07-16 11:30:00,25227.601411290296,26517.76163440858,25025.404255376267,25198.78881451605,26484.375338709688,1415.035487903226,1118.7930107526881,22470.858763440865,1257.7379032258063,1.7190860215053763,219.40322580645162,57.29704301075269,622.0241935483871,6.057795698924731,149.476561827957,17.850200268817204,105.4082204301074,-1.8064516129032258,-2.8318158602150496,0.0,-823.1989247311828,780.635954301075,397.4975672043014,99.1643279569892,8.288674731182804,1285.5865241935467,2079.7600000000084,1783.2222580644834,500.0,21.780000000000282,4384.762258064499,44926.0,3337.068029569893,8772.169494623657,1859.4718669354738,10631.141129032258,447.505376344086,83.78575268817204,88.84529569892474,45.94700268817209,33.72598790322579
2020-08,2020-08-16 11:30:00,24485.32736021505,25944.093655913977,24295.91372311824,24445.45809408597,25931.098911290323,1407.5840672043025,1120.1948924731182,21909.47271505377,1078.608870967742,1.9879032258064515,212.39112903225808,65.63575268817205,603.8629032258065,5.120967741935484,140.7120456989247,3.711357526881721,97.0561142473118,-1.9341397849462365,-3.1473642473118257,0.0,-788.2150537634409,845.4943293010742,463.79057392473123,168.1964838709678,8.159430107526884,1485.6408172043016,2079.7600000000084,1814.1899999999666,500.0,21.780000000000282,4415.729999999983,44926.0,4971.634516129033,8373.586581989242,1757.8375967741893,10130.934139784946,448.5940860215054,323.23897849462367,87.19838709677417,45.24263440860218,35.701505376344116
2020-09,2020-09-15 23:30:00,24390.9183763889,25912.09423611112,24038.473070833308,24368.75381805554,25851.67526111112,1450.0765999999992,1017.5138888888889,22073.113999999994,911.6541666666667,0.0,91.32638888888889,80.48333333333333,532.5527777777778,2.198611111111111,315.62382638888874,12.458309722222223,68.87000138888885,-1.0458333333333334,-4.4692638888888725,0.0,-731.5263888888888,732.7696694444446,522.8764236111114,219.06773888888893,8.207611111111119,1482.9214430555544,2079.7600000000084,1859.6933333333404,500.0,21.780000000000268,4461.233333333258,44926.0,6257.476483333331,8454.972865277785,891.9486583333314,9346.425,451.59305555555557,966.445,87.45986111111108,46.69416666666662,39.5422013888889
2020-10,2020-10-16 11:30:00,24121.427048387108,25702.633006720407,24125.177797042976,24140.00143010749,25708.53468413979,1582.2885053763425,1031.657258064516,22023.861061827956,1130.0443548387098,0.0456989247311828,6.256720430107527,97.40591397849462,574.0873655913979,2.5133736559139788,0.0,12.310259408602153,30.702353494623665,-1.1518817204301075,-4.1221774193548155,0.0,-763.608870967742,783.479740591397,560.6533010752686,215.97611693548396,8.424095430107524,1568.5332540322563,2163.1870967742093,1957.0900000000158,500.0,21.780000000000282,4642.057096774215,44926.0,6172.529259408601,8945.407036290319,783.8094529569885,9728.725806451614,442.2029569892473,1350.2137096774193,89.13817204301056,46.38602150537635,40.28036290322583
2020-11,2020-11-15 23:30:00,23828.038944444448,25608.068101388893,23658.207197222157,23675.762522222154,25500.604097222214,1620.183026388889,970.0208333333334,20943.149487500003,1833.5611111111111,0.03194444444444444,0.0,86.2611111111111,485.1333333333333,1.9604166666666667,0.0,15.594908333333334,0.004626388888888889,-1.1291666666666667,-1.7177500000000085,0.0,-657.1083333333333,906.753795833333,630.8784388888893,275.6540569444445,11.555283333333339,1824.8415749999983,2292.8366666666893,1979.5900000000136,500.0,21.780000000000268,4794.206666666698,45646.0,7666.381038888888,7830.2245861111105,1444.5758222222232,9274.302777777777,445.60555555555555,799.66625,88.45722222222217,50.65508333333322,33.967333333333336
2020-12,2020-12-16 11:30:00,22872.954533602122,24640.291508064543,22654.636200268797,22721.924033602125,24545.01491532256,1478.8277567204302,1048.353494623656,19525.48107526882,1785.127688172043,0.0456989247311828,265.4206989247312,85.79704301075269,510.39112903225805,7.69616935483871,40.60660483870967,18.98505779569892,98.26909005376345,-1.1155913978494623,-1.4741801075268857,0.0,-661.6599462365591,906.1797836021505,640.4866438172047,263.0706088709675,13.353845430107521,1823.0908817204308,2472.381290322599,2032.090000000018,500.0,21.780000000000282,5026.251290322647,45646.0,8024.827684139783,8995.58115188172,1738.9553938172073,10734.040322580646,452.76344086021504,532.258064516129,80.03131720430113,39.52802419354842,28.920719086021524
2021-01,2021-01-16 11:30:00,23299.371376344086,25014.134870967766,22892.856323924687,23115.559637096714,24837.381553763447,1422.4737916666663,1155.505376344086,20201.03905913979,987.7258064516129,0.0,248.38172043010752,411.8467741935484,486.52150537634407,1.810483870967742,206.32568817204302,14.56714247311828,104.11036962365593,-2.0,-2.8629973118279497,0.0,-697.4112903225806,928.1946948924731,575.2964139784956,203.03123790322581,15.299569892473144,1721.8219166666652,2495.020000000015,2121.6061290322787,500.0,21.780000000000282,5138.4061290322925,45646.0,6031.6340739247225,11517.088879032259,1789.5282634408643,13306.131720430107,454.369623655914,1049.0599462365592,84.67446236559138,46.84226209677419,35.22100806451614
2021-02,2021-02-14 23:30:00,23886.985864583326,25603.872791666687,23752.055633928572,23939.0709077381,25647.734187500024,1492.0525505952378,1106.1473214285713,20819.917752976187,924.6473214285714,0.044642857142857144,400.25,558.141369047619,533.2752976190476,6.476711309523809,164.32958482142854,16.20897767857143,149.1513035714286,-2.0,-3.3512202380952294,0.0,-734.1681547619048,857.3691785714284,608.0785520833334,234.51518154761902,8.700367559523821,1708.6632797619054,2495.020000000015,2157.0900000000156,500.0,22.32285714285728,5174.432857142855,45646.0,5695.034186011921,11188.813755952384,1945.5677247023812,13133.89880952381,435.6354166666667,927.6950892857143,82.48497023809517,42.69328869047619,38.34555803571426
